nobs,month,year,prec
1,1,1917,149.789993286133
2,2,1917,11.619999885559098
3,3,1917,196.800003051758
4,4,1917,12.4499998092651
5,5,1917,4.32000017166138
6,6,1917,1.62999999523163
7,7,1917,4.75
8,8,1917,1.64999997615814
9,9,1917,6.139999866485598
10,10,1917,14.039999961853
11,11,1917,5.880000114440921
12,12,1917,15.5799999237061
13,1,1918,37.8499984741211
14,2,1918,155.75
15,3,1918,4.099999904632569
16,4,1918,8.340000152587889
17,5,1918,3.8499999046325697
18,6,1918,9.85999965667725
19,7,1918,4.6100001335144
20,8,1918,6.880000114440921
21,9,1918,0.6700000166893011
22,10,1918,0.44999998807907104
23,11,1918,2.8499999046325697
24,12,1918,19.7800006866455
25,1,1919,12.6800003051758
26,2,1919,23.280000686645497
27,3,1919,3.13000011444092
28,4,1919,11.0699996948242
29,5,1919,6.699999809265139
30,6,1919,9.75
31,7,1919,2.4500000476837203
32,8,1919,30.030000686645497
33,9,1919,5.1100001335144
34,10,1919,2.29999995231628
35,11,1919,30.719999313354503
36,12,1919,37.81999969482421
37,1,1920,6.92999982833862
38,2,1920,17.5599994659424
39,3,1920,25.3600006103516
40,4,1920,69.26999664306639
41,5,1920,0.9200000166893008
42,6,1920,24.5799999237061
43,7,1920,5.949999809265139
44,8,1920,8.71000003814697
45,9,1920,20.1399993896484
46,10,1920,0.4699999988079071
47,11,1920,17.5799999237061
48,12,1920,13.2600002288818
49,1,1921,3.55999994277954
50,2,1921,39.689998626709
51,3,1921,17.2099990844727
52,4,1921,5.42000007629395
53,5,1921,84.0
54,6,1921,9.5600004196167
55,7,1921,4.21000003814697
56,8,1921,27.75
57,9,1921,0.7400000095367428
58,10,1921,6.119999885559079
59,11,1921,5.0500001907348615
60,12,1921,14.369999885559098
61,1,1922,5.23999977111816
62,2,1922,19.7600002288818
63,3,1922,51.8400001525879
64,4,1922,11.520000457763699
65,5,1922,41.4000015258789
66,6,1922,9.94999980926514
67,7,1922,2.2100000381469704
68,8,1922,4.730000019073491
69,9,1922,1.28999996185303
70,10,1922,1.25999999046326
71,11,1922,0.939999997615814
72,12,1922,18.6700000762939
73,1,1923,88.8899993896484
74,2,1923,38.0
75,3,1923,20.6200008392334
76,4,1923,56.7700004577637
77,5,1923,10.75
78,6,1923,27.489999771118196
79,7,1923,14.229999542236301
80,8,1923,0.9499999880790708
81,9,1923,0.509999990463257
82,10,1923,0.44999998807907104
83,11,1923,1.80999994277954
84,12,1923,19.3600006103516
85,1,1924,8.23999977111816
86,2,1924,8.25
87,3,1924,3.8199999332428
88,4,1924,4.17000007629395
89,5,1924,6.099999904632571
90,6,1924,7.92999982833862
91,7,1924,5.57000017166138
92,8,1924,0.870000004768372
93,9,1924,5.55999994277954
94,10,1924,0.5299999713897711
95,11,1924,8.560000419616701
96,12,1924,5.46000003814697
97,1,1925,107.08000183105499
98,2,1925,113.099998474121
99,3,1925,42.430000305175795
100,4,1925,4.19999980926514
101,5,1925,14.729999542236301
102,6,1925,2.6500000953674303
103,7,1925,1.67999994754791
104,8,1925,2.25
105,9,1925,2.35999989509583
106,10,1925,0.9499999880790708
107,11,1925,3.22000002861023
108,12,1925,52.4799995422363
109,1,1926,22.350000381469695
110,2,1926,47.58000183105471
111,3,1926,45.7700004577637
112,4,1926,3.52999997138977
113,5,1926,20.479999542236303
114,6,1926,3.29999995231628
115,7,1926,6.78000020980835
116,8,1926,1.10000002384186
117,9,1926,0.610000014305115
118,10,1926,0.680000007152557
119,11,1926,32.9099998474121
120,12,1926,24.9200000762939
121,1,1927,32.6500015258789
122,2,1927,54.5
123,3,1927,72.2900009155273
124,4,1927,2.88000011444092
125,5,1927,2.2699999809265097
126,6,1927,75.0999984741211
127,7,1927,34.1100006103516
128,8,1927,2.6500000953674303
129,9,1927,4.90999984741211
130,10,1927,1.12000000476837
131,11,1927,3.55999994277954
132,12,1927,24.3899993896484
133,1,1928,50.4300003051758
134,2,1928,43.2299995422363
135,3,1928,3.7699999809265097
136,4,1928,5.389999866485598
137,5,1928,11.5699996948242
138,6,1928,20.6800003051758
139,7,1928,6.53999996185303
140,8,1928,4.28999996185303
141,9,1928,0.6200000047683721
142,10,1928,0.839999973773956
143,11,1928,6.90999984741211
144,12,1928,30.5499992370605
145,1,1929,11.5900001525879
146,2,1929,64.3300018310547
147,3,1929,81.0
148,4,1929,2.89000010490417
149,5,1929,65.7900009155273
150,6,1929,4.01000022888184
151,7,1929,1.71000003814697
152,8,1929,19.9500007629395
153,9,1929,0.8600000143051151
154,10,1929,0.790000021457672
155,11,1929,1.05999994277954
156,12,1929,6.17999982833862
157,1,1930,5.44000005722046
158,2,1930,27.309999465942397
159,3,1930,55.7599983215332
160,4,1930,39.56999969482421
161,5,1930,24.219999313354503
162,6,1930,7.40999984741211
163,7,1930,4.30999994277954
164,8,1930,16.5699996948242
165,9,1930,1.11000001430511
166,10,1930,20.6800003051758
167,11,1930,1.73000001907349
168,12,1930,89.4599990844727
169,1,1931,39.060001373291
170,2,1931,45.619998931884794
171,3,1931,112.110000610352
172,4,1931,50.720001220703104
173,5,1931,97.23999786376949
174,6,1931,68.2399978637695
175,7,1931,11.1000003814697
176,8,1931,5.34000015258789
177,9,1931,1.4700000286102302
178,10,1931,48.9500007629395
179,11,1931,5.860000133514402
180,12,1931,6.449999809265139
181,1,1932,40.439998626709
182,2,1932,6.71000003814697
183,3,1932,11.3299999237061
184,4,1932,17.7600002288818
185,5,1932,9.47000026702881
186,6,1932,3.69000005722046
187,7,1932,3.86999988555908
188,8,1932,11.0
189,9,1932,0.639999985694885
190,10,1932,1.95000004768372
191,11,1932,1.24000000953674
192,12,1932,74.4100036621094
193,1,1933,12.229999542236301
194,2,1933,17.659999847412102
195,3,1933,101.139999389648
196,4,1933,26.2099990844727
197,5,1933,25.2900009155273
198,6,1933,3.69000005722046
199,7,1933,26.030000686645497
200,8,1933,20.3099994659424
201,9,1933,2.24000000953674
202,10,1933,0.8500000238418579
203,11,1933,1.62000000476837
204,12,1933,31.1100006103516
205,1,1934,60.7400016784668
206,2,1934,38.040000915527294
207,3,1934,185.139999389648
208,4,1934,74.120002746582
209,5,1934,1.5099999904632602
210,6,1934,7.96000003814697
211,7,1934,2.01999998092651
212,8,1934,1.62999999523163
213,9,1934,1.08000004291534
214,10,1934,0.910000026226044
215,11,1934,12.130000114440902
216,12,1934,7.099999904632571
217,1,1935,29.969999313354503
218,2,1935,50.029998779296896
219,3,1935,29.5699996948242
220,4,1935,6.599999904632571
221,5,1935,0.389999985694885
222,6,1935,2.09999990463257
223,7,1935,4.98999977111816
224,8,1935,3.5
225,9,1935,0.6200000047683721
226,10,1935,0.959999978542328
227,11,1935,11.0100002288818
228,12,1935,9.46000003814697
229,1,1936,49.1399993896484
230,2,1936,17.7099990844727
231,3,1936,5.21999979019165
232,4,1936,2.97000002861023
233,5,1936,0.610000014305115
234,6,1936,2.55999994277954
235,7,1936,1.64999997615814
236,8,1936,3.0
237,9,1936,0.720000028610229
238,10,1936,1.03999996185303
239,11,1936,4.13000011444092
240,12,1936,30.0
241,1,1937,61.5999984741211
242,2,1937,42.3300018310547
243,3,1937,18.0
244,4,1937,48.220001220703104
245,5,1937,16.229999542236303
246,6,1937,4.46999979019165
247,7,1937,1.5
248,8,1937,1.7400000095367398
249,9,1937,2.50999999046326
250,10,1937,3.4400000572204603
251,11,1937,15.2600002288818
252,12,1937,9.34000015258789
253,1,1938,56.33000183105471
254,2,1938,40.3300018310547
255,3,1938,26.2900009155273
256,4,1938,3.13000011444092
257,5,1938,10.9899997711182
258,6,1938,19.5499992370605
259,7,1938,5.869999885559079
260,8,1938,0.9499999880790708
261,9,1938,0.5
262,10,1938,0.639999985694885
263,11,1938,6.51999998092651
264,12,1938,27.9099998474121
265,1,1939,87.4000015258789
266,2,1939,18.840000152587894
267,3,1939,21.969999313354503
268,4,1939,20.7600002288818
269,5,1939,2.10999989509583
270,6,1939,34.1100006103516
271,7,1939,3.0
272,8,1939,2.52999997138977
273,9,1939,0.419999986886978
274,10,1939,2.16000008583069
275,11,1939,13.4899997711182
276,12,1939,25.1200008392334
277,1,1940,77.1699981689453
278,2,1940,4.099999904632569
279,3,1940,5.269999980926509
280,4,1940,2.89000010490417
281,5,1940,1.46000003814697
282,6,1940,1.67999994754791
283,7,1940,4.94000005722046
284,8,1940,9.0
285,9,1940,1.9099999666214
286,10,1940,1.04999995231628
287,11,1940,16.1000003814697
288,12,1940,16.3500003814697
289,1,1941,3.25999999046326
290,2,1941,28.8299999237061
291,3,1941,16.7199993133545
292,4,1941,8.439999580383299
293,5,1941,25.2900009155273
294,6,1941,2.80999994277954
295,7,1941,40.189998626709
296,8,1941,14.1700000762939
297,9,1941,1.1599999666214
298,10,1941,3.5699999332428
299,11,1941,18.340000152587894
300,12,1941,62.8899993896484
301,1,1942,205.899993896484
302,2,1942,59.720001220703104
303,3,1942,133.399993896484
304,4,1942,23.350000381469695
305,5,1942,98.77999877929692
306,6,1942,59.5
307,7,1942,3.61999988555908
308,8,1942,1.12000000476837
309,9,1942,0.509999990463257
310,10,1942,0.910000026226044
311,11,1942,3.72000002861023
312,12,1942,37.1300010681152
313,1,1943,30.3299999237061
314,2,1943,72.1999969482422
315,3,1943,52.3499984741211
316,4,1943,43.1399993896484
317,5,1943,1.42999994754791
318,6,1943,5.34000015258789
319,7,1943,6.369999885559079
320,8,1943,2.22000002861023
321,9,1943,0.509999990463257
322,10,1943,2.83999991416931
323,11,1943,16.120000839233402
324,12,1943,13.5699996948242
325,1,1944,4.84000015258789
326,2,1944,5.46000003814697
327,3,1944,5.699999809265139
328,4,1944,18.5599994659424
329,5,1944,0.5299999713897711
330,6,1944,1.22000002861023
331,7,1944,3.1800000667572004
332,8,1944,1.21000003814697
333,9,1944,5.0500001907348615
334,10,1944,2.27999997138977
335,11,1944,4.78999996185303
336,12,1944,10.869999885559098
337,1,1945,37.3400001525879
338,2,1945,9.71000003814697
339,3,1945,100.58000183105499
340,4,1945,2.50999999046326
341,5,1945,1.67999994754791
342,6,1945,33.7099990844727
343,7,1945,45.119998931884794
344,8,1945,1.01999998092651
345,9,1945,2.24000000953674
346,10,1945,5.03999996185303
347,11,1945,1.42999994754791
348,12,1945,24.239999771118196
349,1,1946,28.4599990844727
350,2,1946,139.960006713867
351,3,1946,43.1100006103516
352,4,1946,24.440000534057607
353,5,1946,25.809999465942397
354,6,1946,8.35000038146973
355,7,1946,40.25
356,8,1946,1.10000002384186
357,9,1946,0.5299999713897711
358,10,1946,0.8500000238418579
359,11,1946,0.8299999833106991
360,12,1946,4.84000015258789
361,1,1947,17.2199993133545
362,2,1947,131.679992675781
363,3,1947,74.5100021362305
364,4,1947,4.82999992370605
365,5,1947,12.210000038147
366,6,1947,7.400000095367429
367,7,1947,14.1899995803833
368,8,1947,14.979999542236301
369,9,1947,0.5899999737739561
370,10,1947,15.9499998092651
371,11,1947,2.79999995231628
372,12,1947,65.7399978637695
373,1,1948,16.2199993133545
374,2,1948,92.5400009155273
375,3,1948,65.7099990844727
376,4,1948,82.3199996948242
377,5,1948,8.22999954223633
378,6,1948,17.729999542236303
379,7,1948,22.2099990844727
380,8,1948,1.08000004291534
381,9,1948,0.5899999737739561
382,10,1948,1.67999994754791
383,11,1948,2.41000008583069
384,12,1948,27.649999618530305
385,1,1949,13.4200000762939
386,2,1949,67.1699981689453
387,3,1949,3.38000011444092
388,4,1949,9.25
389,5,1949,68.01999664306639
390,6,1949,12.970000267028801
391,7,1949,1.39999997615814
392,8,1949,3.39000010490417
393,9,1949,1.24000000953674
394,10,1949,1.00999999046326
395,11,1949,39.31999969482421
396,12,1949,46.2599983215332
397,1,1950,26.690000534057607
398,2,1950,16.4500007629395
399,3,1950,2.83999991416931
400,4,1950,2.92000007629395
401,5,1950,40.4500007629395
402,6,1950,22.9300003051758
403,7,1950,7.42999982833862
404,8,1950,1.04999995231628
405,9,1950,0.4099999964237209
406,10,1950,1.26999998092651
407,11,1950,6.80999994277954
408,12,1950,6.09000015258789
409,1,1951,19.6399993896484
410,2,1951,42.6199989318848
411,3,1951,9.44999980926514
412,4,1951,10.1199998855591
413,5,1951,0.550000011920929
414,6,1951,65.3600006103516
415,7,1951,7.17000007629395
416,8,1951,1.61000001430511
417,9,1951,0.6200000047683721
418,10,1951,0.879999995231628
419,11,1951,1.17999994754791
420,12,1951,9.38000011444092
421,1,1952,57.7000007629395
422,2,1952,27.149999618530305
423,3,1952,12.869999885559098
424,4,1952,2.49000000953674
425,5,1952,67.1699981689453
426,6,1952,0.9499999880790708
427,7,1952,31.6200008392334
428,8,1952,5.550000190734861
429,9,1952,0.519999980926514
430,10,1952,3.4000000953674303
431,11,1952,1.29999995231628
432,12,1952,8.560000419616701
433,1,1953,5.699999809265139
434,2,1953,5.30999994277954
435,3,1953,30.989999771118196
436,4,1953,18.409999847412106
437,5,1953,43.5999984741211
438,6,1953,17.9400005340576
439,7,1953,4.48999977111816
440,8,1953,13.1599998474121
441,9,1953,0.5799999833106989
442,10,1953,1.58000004291534
443,11,1953,1.71000003814697
444,12,1953,17.8999996185303
445,1,1954,74.6800003051758
446,2,1954,5.1100001335144
447,3,1954,3.82999992370605
448,4,1954,63.2999992370605
449,5,1954,51.7700004577637
450,6,1954,20.0799999237061
451,7,1954,6.94000005722046
452,8,1954,8.85999965667725
453,9,1954,1.37999999523163
454,10,1954,9.76000022888184
455,11,1954,2.61999988555908
456,12,1954,51.060001373290994
457,1,1955,79.38999938964841
458,2,1955,57.290000915527294
459,3,1955,14.520000457763699
460,4,1955,19.7399997711182
461,5,1955,51.91999816894529
462,6,1955,53.1500015258789
463,7,1955,14.529999732971199
464,8,1955,24.760000228881804
465,9,1955,5.09999990463257
466,10,1955,0.839999973773956
467,11,1955,8.38000011444092
468,12,1955,14.890000343322802
469,1,1956,16.0699996948242
470,2,1956,23.6800003051758
471,3,1956,43.7299995422363
472,4,1956,3.66000008583069
473,5,1956,6.0
474,6,1956,18.340000152587894
475,7,1956,10.5500001907349
476,8,1956,13.029999732971199
477,9,1956,2.63000011444092
478,10,1956,0.879999995231628
479,11,1956,2.5199999809265097
480,12,1956,18.2999992370605
481,1,1957,35.8300018310547
482,2,1957,86.22000122070308
483,3,1957,9.93000030517578
484,4,1957,2.2899999618530296
485,5,1957,2.13000011444092
486,6,1957,2.89000010490417
487,7,1957,3.0699999332428
488,8,1957,1.36000001430511
489,9,1957,0.430000007152557
490,10,1957,7.849999904632571
491,11,1957,9.21000003814697
492,12,1957,30.3199996948242
493,1,1958,65.629997253418
494,2,1958,9.89999961853027
495,3,1958,68.0
496,4,1958,2.83999991416931
497,5,1958,7.369999885559079
498,6,1958,38.9500007629395
499,7,1958,21.5699996948242
500,8,1958,5.21000003814697
501,9,1958,8.22999954223633
502,10,1958,0.879999995231628
503,11,1958,16.9400005340576
504,12,1958,10.7600002288818
505,1,1959,19.6000003814697
506,2,1959,14.1499996185303
507,3,1959,8.86999988555908
508,4,1959,30.9500007629395
509,5,1959,2.60999989509583
510,6,1959,9.170000076293947
511,7,1959,55.5
512,8,1959,0.8600000143051151
513,9,1959,0.430000007152557
514,10,1959,0.839999973773956
515,11,1959,2.2100000381469704
516,12,1959,20.4899997711182
517,1,1960,67.3899993896484
518,2,1960,217.589996337891
519,3,1960,20.7099990844727
520,4,1960,13.4300003051758
521,5,1960,5.98000001907349
522,6,1960,10.539999961853
523,7,1960,9.72999954223633
524,8,1960,2.07999992370605
525,9,1960,6.4899997711181605
526,10,1960,0.639999985694885
527,11,1960,0.75
528,12,1960,5.51000022888184
529,1,1961,107.16000366210899
530,2,1961,131.419998168945
531,3,1961,16.1100006103516
532,4,1961,20.8600006103516
533,5,1961,6.30999994277954
534,6,1961,3.74000000953674
535,7,1961,0.4699999988079071
536,8,1961,1.45000004768372
537,9,1961,0.3100000023841861
538,10,1961,0.479999989271164
539,11,1961,2.09999990463257
540,12,1961,10.6999998092651
541,1,1962,63.2599983215332
542,2,1962,59.279998779296896
543,3,1962,15.5500001907349
544,4,1962,3.79999995231628
545,5,1962,11.8100004196167
546,6,1962,1.00999999046326
547,7,1962,2.70000004768372
548,8,1962,0.720000028610229
549,9,1962,0.370000004768372
550,10,1962,6.98000001907349
551,11,1962,6.42999982833862
552,12,1962,18.8899993896484
553,1,1963,92.4499969482422
554,2,1963,147.97000122070298
555,3,1963,24.059999465942397
556,4,1963,18.3199996948242
557,5,1963,37.4000015258789
558,6,1963,10.210000038147
559,7,1963,1.9099999666214
560,8,1963,0.7599999904632572
561,9,1963,2.17000007629395
562,10,1963,5.55999994277954
563,11,1963,6.699999809265139
564,12,1963,18.9699993133545
565,1,1964,21.8600006103516
566,2,1964,35.540000915527294
567,3,1964,14.0900001525879
568,4,1964,24.149999618530305
569,5,1964,36.5099983215332
570,6,1964,23.4599990844727
571,7,1964,1.29999995231628
572,8,1964,1.25999999046326
573,9,1964,0.8299999833106991
574,10,1964,0.36000001430511497
575,11,1964,19.9599990844727
576,12,1964,4.88000011444092
577,1,1965,19.6200008392334
578,2,1965,19.2800006866455
579,3,1965,141.449996948242
580,4,1965,3.0699999332428
581,5,1965,7.32999992370605
582,6,1965,39.3400001525879
583,7,1965,23.239999771118196
584,8,1965,33.0400009155273
585,9,1965,0.270000010728836
586,10,1965,2.39000010490417
587,11,1965,22.1399993896484
588,12,1965,20.3199996948242
589,1,1966,22.739999771118196
590,2,1966,56.0699996948242
591,3,1966,14.5500001907349
592,4,1966,109.01999664306601
593,5,1966,0.560000002384186
594,6,1966,4.71999979019165
595,7,1966,0.709999978542328
596,8,1966,10.0
597,9,1966,2.52999997138977
598,10,1966,18.2399997711182
599,11,1966,17.1900005340576
600,12,1966,3.2899999618530296
601,1,1967,69.7600021362305
602,2,1967,24.4099998474121
603,3,1967,3.02999997138977
604,4,1967,2.82999992370605
605,5,1967,12.9099998474121
606,6,1967,1.26999998092651
607,7,1967,0.709999978542328
